Время;Расположение источника;Источик;Тип сообщения;Комментарий;
2014.07.03  11:44:17.466;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 70 168 09 02 00 33 04 03 00 00 00 185 00 04 157 42 243 114 00 87 14 39 12 20 06 14 07 00 37 101 43 164 83 00 87 14 39 12 20 06 14 03 64 37 101 43 164 83 00 87 14 39 12 20 06 14 07 00 40 103 43 164 83 00 87 14 39 12 20 06 14 104 250 170 09 02 00 36 16 03 00 00 00 159 00 04 00 160 197 70 00 87 14 39 12 20 06 14 160 00 04 00 220 105 198 00 87 14 39 12 20 06 14 163 00 04 00 176 06 69 00 87 14 39 12 20 06 14 164 00 04 00 00 80 65 00 87 14 39 12 20 06 14 165 00 04 00 00 224 64 00 87 14 39 12 20 06 14 166 00 04 00 00 152 65 00 87 14 39 12 20 06 14 167 00 04 00 00 32 65 00 87 14 39 12 20 06 14 168 00 04 00 00 104 67 00 87 14 39 12 20 06 14 169 00 04 00 00 200 69 00 87 14 39 12 20 06 14 170 00 04 00 236 94 70 00 87 14 39 12 20 06 14 173 00 04 00 176 06 69 00 87 14 39 12 20 06 14 174 00 04 00 00 128 65 00 87 14 39 12 20 06 14 175 00 04 00 00 160 64 00 87 14 39 12 20 06 14 176 00 04 00 00 128 65 00 87 14 39 12 20 06 14 177 00 04 00 00 48 65 00 87 14 39 12 20 06 14 178 00 04 00 00 105 67 00 87 14 39 12 20 06 14 104 250 172 09 02 00 36 16 03 00 00 00 179 00 04 00 224 199 69 00 87 14 39 12 20 06 14 180 00 04 00 64 114 70 00 87 14 39 12 20 06 14 181 00 04 00 00 64 65 00 87 14 39 12 20 06 14 183 00 04 00 176 06 69 00 87 14 39 12 20 06 14 184 00 04 00 00 160 65 00 87 14 39 12 20 06 14 89 00 06 195 117 131 66 00 87 14 39 12 20 06 14 90 00 06 143 130 49 195 00 87 14 39 12 20 06 14 89 00 08 246 232 17 67 00 87 14 39 12 20 06 14 90 00 08 82 184 34 194 00 87 14 39 12 20 06 14 55 00 09 41 220 221 66 00 87 14 39 12 20 06 14 59 00 10 195 245 209 66 00 87 14 39 12 20 06 14 60 00 10 20 174 135 191 00 87 14 39 12 20 06 14 89 00 11 215 163 67 66 00 87 14 39 12 20 06 14 90 00 11 143 194 195 65 00 87 14 39 12 20 06 14 93 00 37 51 51 212 66 00 87 14 39 12 20 06 14 94 00 37 154 25 211 66 00 87 14 39 12 20 06 14 104 40 174 09 02 00 36 02 03 00 00 00 95 00 37 174 71 97 62 00 87 14 39 12 20 06 14 101 00 37 195 245 71 66 00 87 14 39 12 20 06 14 ;
2014.07.03  11:44:17.479;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 176 09 ;
2014.07.03  11:44:18.473;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 176 09 02 00 36 07 03 00 00 00 89 00 02 20 174 25 66 00 50 15 39 12 20 06 14 93 00 02 184 158 200 66 00 50 15 39 12 20 06 14 96 00 02 236 81 56 62 00 50 15 39 12 20 06 14 101 00 02 195 245 71 66 00 50 15 39 12 20 06 14 91 00 06 102 102 194 193 00 50 15 39 12 20 06 14 58 00 09 133 235 22 67 00 50 15 39 12 20 06 14 62 00 10 82 56 225 194 00 50 15 39 12 20 06 14 ;
2014.07.03  11:44:19.480;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 70 178 09 02 00 36 04 03 00 00 00 72 00 12 215 99 23 67 00 13 16 39 12 20 06 14 79 00 13 72 97 218 66 00 13 16 39 12 20 06 14 80 00 13 51 51 237 65 00 13 16 39 12 20 06 14 42 00 17 72 225 58 63 00 13 16 39 12 20 06 14 ;
2014.07.03  11:44:20.488;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 115 180 09 02 00 33 07 03 00 00 00 07 00 00 104 43 164 83 00 216 16 39 12 20 06 14 12 00 00 211 01 00 00 00 216 16 39 12 20 06 14 45 00 00 211 01 00 00 00 216 16 39 12 20 06 14 07 00 03 102 43 164 83 00 216 16 39 12 20 06 14 03 64 03 102 43 164 83 00 216 16 39 12 20 06 14 07 00 04 105 43 164 83 00 216 16 39 12 20 06 14 03 64 04 105 43 164 83 00 216 16 39 12 20 06 14 104 250 182 09 02 00 36 16 03 00 00 00 73 00 03 00 66 188 69 00 216 16 39 12 20 06 14 74 00 03 195 205 190 69 00 216 16 39 12 20 06 14 75 00 03 61 192 188 69 00 216 16 39 12 20 06 14 76 00 03 215 163 57 66 00 216 16 39 12 20 06 14 78 00 03 123 212 97 67 00 216 16 39 12 20 06 14 92 00 04 143 194 117 62 00 216 16 39 12 20 06 14 94 00 04 82 56 211 66 00 216 16 39 12 20 06 14 96 00 04 10 215 35 62 00 216 16 39 12 20 06 14 101 00 04 195 245 71 66 00 216 16 39 12 20 06 14 92 00 06 102 102 102 191 00 216 16 39 12 20 06 14 97 00 08 51 51 11 65 00 216 16 39 12 20 06 14 64 00 10 61 138 162 194 00 216 16 39 12 20 06 14 73 00 12 00 128 210 66 00 216 16 39 12 20 06 14 74 00 12 215 35 242 194 00 216 16 39 12 20 06 14 81 00 13 82 56 216 66 00 216 16 39 12 20 06 14 82 00 13 31 133 180 194 00 216 16 39 12 20 06 14 ;
2014.07.03  11:44:21.494;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 184 09 02 00 33 02 03 00 00 00 07 00 05 102 43 164 83 00 163 17 39 12 20 06 14 03 64 05 102 43 164 83 00 163 17 39 12 20 06 14 104 250 186 09 02 00 36 16 03 00 00 00 73 00 05 215 185 189 69 00 163 17 39 12 20 06 14 74 00 05 82 162 189 69 00 163 17 39 12 20 06 14 75 00 05 205 232 189 69 00 163 17 39 12 20 06 14 77 00 05 215 163 39 66 00 163 17 39 12 20 06 14 78 00 05 195 117 62 67 00 163 17 39 12 20 06 14 79 00 05 195 245 140 65 00 163 17 39 12 20 06 14 84 00 07 164 112 243 193 00 163 17 39 12 20 06 14 60 00 09 102 230 51 67 00 163 17 39 12 20 06 14 92 00 11 00 00 144 64 00 163 17 39 12 20 06 14 83 00 13 215 163 217 66 00 163 17 39 12 20 06 14 84 00 13 215 35 22 67 00 163 17 39 12 20 06 14 151 00 34 00 00 48 65 00 163 17 39 12 20 06 14 152 00 34 00 00 64 65 00 163 17 39 12 20 06 14 153 00 34 00 00 36 196 00 163 17 39 12 20 06 14 155 00 34 00 176 06 69 00 163 17 39 12 20 06 14 156 00 34 00 00 80 65 00 163 17 39 12 20 06 14 104 205 188 09 02 00 36 13 03 00 00 00 157 00 34 00 00 32 65 00 163 17 39 12 20 06 14 158 00 34 00 00 96 65 00 163 17 39 12 20 06 14 159 00 34 00 00 80 65 00 163 17 39 12 20 06 14 160 00 34 00 132 127 70 00 163 17 39 12 20 06 14 161 00 34 00 00 48 65 00 163 17 39 12 20 06 14 162 00 34 00 00 80 65 00 163 17 39 12 20 06 14 163 00 34 00 224 126 70 00 163 17 39 12 20 06 14 165 00 34 00 176 06 69 00 163 17 39 12 20 06 14 168 00 34 00 00 32 65 00 163 17 39 12 20 06 14 169 00 34 00 00 64 65 00 163 17 39 12 20 06 14 170 00 34 00 208 125 70 00 163 17 39 12 20 06 14 171 00 34 00 00 32 65 00 163 17 39 12 20 06 14 172 00 34 00 00 48 65 00 163 17 39 12 20 06 14 ;
2014.07.03  11:44:22.500;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 190 09 02 00 33 02 03 00 00 00 07 00 36 102 43 164 83 00 110 18 39 12 20 06 14 03 64 36 102 43 164 83 00 110 18 39 12 20 06 14 104 115 192 09 02 00 36 07 03 00 00 00 86 00 07 195 245 21 195 00 110 18 39 12 20 06 14 87 00 07 143 194 117 63 00 110 18 39 12 20 06 14 88 00 07 41 92 51 67 00 110 18 39 12 20 06 14 66 00 10 61 10 255 64 00 110 18 39 12 20 06 14 76 00 12 143 194 248 194 00 110 18 39 12 20 06 14 93 00 36 205 204 200 66 00 110 18 39 12 20 06 14 94 00 36 10 215 199 66 00 110 18 39 12 20 06 14 ;
2014.07.03  11:44:23.505;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 85 194 09 02 00 33 05 03 00 00 00 185 00 02 61 18 230 97 00 20 20 39 12 20 06 14 00 64 18 104 43 164 83 00 20 20 39 12 20 06 14 188 00 37 43 93 94 58 00 20 20 39 12 20 06 14 07 00 38 103 43 164 83 00 20 20 39 12 20 06 14 03 64 38 103 43 164 83 00 20 20 39 12 20 06 14 104 250 196 09 02 00 36 16 03 00 00 00 159 00 02 00 120 159 198 00 36 20 39 12 20 06 14 160 00 02 00 46 173 70 00 36 20 39 12 20 06 14 161 00 02 00 00 160 65 00 36 20 39 12 20 06 14 163 00 02 00 00 27 67 00 36 20 39 12 20 06 14 164 00 02 00 00 160 65 00 36 20 39 12 20 06 14 165 00 02 00 00 12 66 00 36 20 39 12 20 06 14 166 00 02 00 30 130 70 00 36 20 39 12 20 06 14 167 00 02 00 00 144 65 00 36 20 39 12 20 06 14 168 00 02 00 00 01 67 00 36 20 39 12 20 06 14 169 00 02 00 88 37 70 00 36 20 39 12 20 06 14 170 00 02 00 184 151 69 00 36 20 39 12 20 06 14 173 00 02 00 00 27 67 00 36 20 39 12 20 06 14 174 00 02 00 00 112 65 00 36 20 39 12 20 06 14 175 00 02 00 00 04 66 00 36 20 39 12 20 06 14 176 00 02 00 48 130 70 00 36 20 39 12 20 06 14 177 00 02 00 00 144 65 00 36 20 39 12 20 06 14 104 250 198 09 02 00 36 16 03 00 00 00 178 00 02 00 00 220 66 00 36 20 39 12 20 06 14 179 00 02 00 196 30 70 00 36 20 39 12 20 06 14 180 00 02 00 144 84 69 00 36 20 39 12 20 06 14 181 00 02 00 00 128 65 00 36 20 39 12 20 06 14 183 00 02 00 00 27 67 00 36 20 39 12 20 06 14 184 00 02 00 00 160 64 00 36 20 39 12 20 06 14 89 00 07 00 00 128 63 00 36 20 39 12 20 06 14 90 00 07 72 225 102 66 00 36 20 39 12 20 06 14 64 00 09 10 215 35 189 00 36 20 39 12 20 06 14 68 00 10 133 235 159 194 00 36 20 39 12 20 06 14 77 00 12 10 215 163 60 00 36 20 39 12 20 06 14 78 00 12 225 122 127 66 00 36 20 39 12 20 06 14 85 00 13 82 56 22 67 00 36 20 39 12 20 06 14 86 00 13 174 71 191 65 00 36 20 39 12 20 06 14 158 00 37 00 56 71 70 00 36 20 39 12 20 06 14 159 00 37 00 16 05 198 00 36 20 39 12 20 06 14 104 250 200 09 02 00 36 16 03 00 00 00 162 00 37 00 208 06 69 00 36 20 39 12 20 06 14 164 00 37 00 00 112 65 00 36 20 39 12 20 06 14 165 00 37 00 00 48 65 00 36 20 39 12 20 06 14 166 00 37 00 00 64 65 00 36 20 39 12 20 06 14 167 00 37 00 00 32 65 00 36 20 39 12 20 06 14 168 00 37 00 48 80 69 00 36 20 39 12 20 06 14 169 00 37 00 88 106 70 00 36 20 39 12 20 06 14 172 00 37 00 208 06 69 00 36 20 39 12 20 06 14 174 00 37 00 00 32 65 00 36 20 39 12 20 06 14 175 00 37 00 00 112 65 00 36 20 39 12 20 06 14 177 00 37 00 00 48 65 00 36 20 39 12 20 06 14 178 00 37 00 80 68 69 00 36 20 39 12 20 06 14 179 00 37 00 132 116 70 00 36 20 39 12 20 06 14 180 00 37 00 00 80 65 00 36 20 39 12 20 06 14 182 00 37 00 208 06 69 00 36 20 39 12 20 06 14 184 00 37 00 00 32 65 00 36 20 39 12 20 06 14 104 85 202 09 02 00 36 05 03 00 00 00 186 00 37 00 00 80 65 00 36 20 39 12 20 06 14 187 00 37 00 00 64 65 00 36 20 39 12 20 06 14 94 00 38 20 46 211 66 00 36 20 39 12 20 06 14 95 00 38 236 81 56 62 00 36 20 39 12 20 06 14 101 00 38 195 245 71 66 00 36 20 39 12 20 06 14 ;
2014.07.03  11:44:23.518;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 196 09 ;
2014.07.03  11:44:24.511;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 100 204 09 02 00 33 06 03 00 00 00 07 00 00 105 43 164 83 00 239 20 39 12 20 06 14 12 00 00 212 01 00 00 00 239 20 39 12 20 06 14 45 00 00 212 01 00 00 00 239 20 39 12 20 06 14 185 00 04 197 127 187 165 00 239 20 39 12 20 06 14 07 00 34 103 43 164 83 00 239 20 39 12 20 06 14 03 64 34 103 43 164 83 00 239 20 39 12 20 06 14 104 250 206 09 02 00 36 16 03 00 00 00 159 00 04 00 240 85 69 00 255 20 39 12 20 06 14 160 00 04 00 142 163 70 00 255 20 39 12 20 06 14 161 00 04 00 00 152 65 00 255 20 39 12 20 06 14 163 00 04 00 00 27 67 00 255 20 39 12 20 06 14 164 00 04 00 00 160 65 00 255 20 39 12 20 06 14 165 00 04 00 00 96 65 00 255 20 39 12 20 06 14 166 00 04 00 00 192 64 00 255 20 39 12 20 06 14 167 00 04 00 00 112 65 00 255 20 39 12 20 06 14 168 00 04 00 00 115 67 00 255 20 39 12 20 06 14 169 00 04 00 12 113 70 00 255 20 39 12 20 06 14 170 00 04 00 184 198 69 00 255 20 39 12 20 06 14 173 00 04 00 00 27 67 00 255 20 39 12 20 06 14 174 00 04 00 00 184 65 00 255 20 39 12 20 06 14 175 00 04 00 00 32 65 00 255 20 39 12 20 06 14 176 00 04 00 00 128 64 00 255 20 39 12 20 06 14 178 00 04 00 00 125 67 00 255 20 39 12 20 06 14 104 235 208 09 02 00 36 15 03 00 00 00 179 00 04 00 40 92 70 00 255 20 39 12 20 06 14 180 00 04 00 24 197 69 00 255 20 39 12 20 06 14 183 00 04 00 00 27 67 00 255 20 39 12 20 06 14 184 00 04 00 00 176 65 00 255 20 39 12 20 06 14 91 00 07 236 81 120 63 00 255 20 39 12 20 06 14 92 00 07 00 00 122 194 00 255 20 39 12 20 06 14 93 00 07 184 30 123 66 00 255 20 39 12 20 06 14 94 00 07 174 71 225 189 00 255 20 39 12 20 06 14 65 00 09 92 143 66 62 00 255 20 39 12 20 06 14 66 00 09 174 71 251 65 00 255 20 39 12 20 06 14 67 00 09 184 30 133 62 00 255 20 39 12 20 06 14 68 00 09 51 179 246 66 00 255 20 39 12 20 06 14 87 00 13 205 76 20 67 00 255 20 39 12 20 06 14 88 00 13 41 92 191 65 00 255 20 39 12 20 06 14 96 00 34 72 225 71 66 00 255 20 39 12 20 06 14 ;
2014.07.03  11:44:25.519;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 55 210 09 02 00 33 03 03 00 00 00 07 00 18 104 43 164 83 00 202 21 39 12 20 06 14 07 00 37 103 43 164 83 00 202 21 39 12 20 06 14 03 64 37 103 43 164 83 00 202 21 39 12 20 06 14 104 250 212 09 02 00 36 16 03 00 00 00 96 00 07 10 215 165 65 00 202 21 39 12 20 06 14 70 00 09 20 174 30 66 00 202 21 39 12 20 06 14 70 00 10 174 71 00 67 00 202 21 39 12 20 06 14 89 00 13 31 69 20 67 00 202 21 39 12 20 06 14 90 00 13 164 112 197 65 00 202 21 39 12 20 06 14 42 00 18 10 215 163 60 00 202 21 39 12 20 06 14 43 00 18 88 57 180 60 00 202 21 39 12 20 06 14 44 00 18 88 57 180 60 00 202 21 39 12 20 06 14 45 00 18 225 122 196 64 00 202 21 39 12 20 06 14 46 00 18 225 122 196 64 00 202 21 39 12 20 06 14 47 00 18 133 235 193 64 00 202 21 39 12 20 06 14 48 00 18 00 00 216 193 00 202 21 39 12 20 06 14 49 00 18 00 00 17 195 00 202 21 39 12 20 06 14 50 00 18 00 00 180 66 00 202 21 39 12 20 06 14 52 00 18 00 00 240 194 00 202 21 39 12 20 06 14 53 00 18 00 00 240 66 00 202 21 39 12 20 06 14 104 55 214 09 02 00 36 03 03 00 00 00 93 00 37 20 46 212 66 00 202 21 39 12 20 06 14 94 00 37 51 51 211 66 00 202 21 39 12 20 06 14 95 00 37 61 10 87 62 00 202 21 39 12 20 06 14 ;
2014.07.03  11:44:25.530;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 216 09 ;
2014.07.03  11:44:26.519;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 100 216 09 02 00 33 06 03 00 00 00 07 00 02 103 43 164 83 00 112 23 39 12 20 06 14 03 64 02 103 43 164 83 00 112 23 39 12 20 06 14 07 00 03 103 43 164 83 00 112 23 39 12 20 06 14 03 64 03 103 43 164 83 00 112 23 39 12 20 06 14 07 00 04 107 43 164 83 00 112 23 39 12 20 06 14 03 64 04 107 43 164 83 00 112 23 39 12 20 06 14 104 250 218 09 02 00 36 16 03 00 00 00 88 00 02 20 174 25 66 00 112 23 39 12 20 06 14 90 00 02 51 51 30 66 00 112 23 39 12 20 06 14 93 00 02 31 133 200 66 00 112 23 39 12 20 06 14 94 00 02 92 143 199 66 00 112 23 39 12 20 06 14 96 00 02 123 20 46 62 00 112 23 39 12 20 06 14 73 00 03 10 63 188 69 00 112 23 39 12 20 06 14 74 00 03 51 185 190 69 00 112 23 39 12 20 06 14 75 00 03 174 171 188 69 00 112 23 39 12 20 06 14 76 00 03 205 204 58 66 00 112 23 39 12 20 06 14 78 00 03 102 102 98 67 00 112 23 39 12 20 06 14 79 00 03 102 102 164 65 00 112 23 39 12 20 06 14 92 00 04 00 00 128 62 00 112 23 39 12 20 06 14 93 00 04 215 35 212 66 00 112 23 39 12 20 06 14 94 00 04 113 61 211 66 00 112 23 39 12 20 06 14 96 00 04 154 153 25 62 00 112 23 39 12 20 06 14 97 00 07 10 215 35 61 00 112 23 39 12 20 06 14 104 115 220 09 02 00 36 07 03 00 00 00 98 00 07 00 00 177 66 00 112 23 39 12 20 06 14 99 00 07 72 225 122 63 00 112 23 39 12 20 06 14 100 00 07 133 43 50 67 00 112 23 39 12 20 06 14 72 00 09 31 197 02 67 00 112 23 39 12 20 06 14 74 00 09 184 94 37 67 00 112 23 39 12 20 06 14 72 00 10 143 194 155 194 00 112 23 39 12 20 06 14 81 00 12 10 23 28 67 00 112 23 39 12 20 06 14 ;
2014.07.03  11:44:27.523;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 40 222 09 02 00 33 02 03 00 00 00 07 00 05 104 43 164 83 00 74 24 39 12 20 06 14 03 64 05 104 43 164 83 00 74 24 39 12 20 06 14 104 235 224 09 02 00 36 15 03 00 00 00 73 00 05 225 226 189 69 00 74 24 39 12 20 06 14 74 00 05 225 182 189 69 00 74 24 39 12 20 06 14 75 00 05 184 26 190 69 00 74 24 39 12 20 06 14 77 00 05 133 235 41 66 00 74 24 39 12 20 06 14 78 00 05 102 166 57 67 00 74 24 39 12 20 06 14 79 00 05 225 122 124 65 00 74 24 39 12 20 06 14 80 00 05 00 00 72 66 00 74 24 39 12 20 06 14 102 00 07 92 143 114 194 00 74 24 39 12 20 06 14 75 00 09 82 184 254 63 00 74 24 39 12 20 06 14 76 00 09 41 92 223 192 00 74 24 39 12 20 06 14 78 00 09 133 107 180 194 00 74 24 39 12 20 06 14 73 00 10 205 204 209 66 00 74 24 39 12 20 06 14 74 00 10 31 133 242 194 00 74 24 39 12 20 06 14 83 00 12 184 30 29 67 00 74 24 39 12 20 06 14 91 00 13 154 153 201 64 00 74 24 39 12 20 06 14 ;
2014.07.03  11:44:28.527;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 130 226 09 02 00 33 08 03 00 00 00 07 00 00 106 43 164 83 00 21 25 39 12 20 06 14 12 00 00 213 01 00 00 00 21 25 39 12 20 06 14 45 00 00 213 01 00 00 00 21 25 39 12 20 06 14 07 00 08 106 43 164 83 00 21 25 39 12 20 06 14 02 64 08 106 43 164 83 00 21 25 39 12 20 06 14 00 64 25 104 43 164 83 00 21 25 39 12 20 06 14 03 64 36 104 43 164 83 00 21 25 39 12 20 06 14 07 00 40 106 43 164 83 00 21 25 39 12 20 06 14 104 250 228 09 02 00 36 16 03 00 00 00 104 00 07 143 194 143 193 00 37 25 39 12 20 06 14 105 00 07 205 204 236 63 00 37 25 39 12 20 06 14 106 00 07 41 92 239 191 00 37 25 39 12 20 06 14 79 00 09 133 107 218 66 00 37 25 39 12 20 06 14 80 00 09 20 174 239 65 00 37 25 39 12 20 06 14 75 00 10 174 71 225 61 00 37 25 39 12 20 06 14 76 00 10 225 58 08 195 00 37 25 39 12 20 06 14 84 00 12 215 163 115 66 00 37 25 39 12 20 06 14 92 00 13 154 153 57 64 00 37 25 39 12 20 06 14 152 00 34 00 00 96 65 00 37 25 39 12 20 06 14 153 00 34 00 192 159 196 00 37 25 39 12 20 06 14 155 00 34 00 00 27 67 00 37 25 39 12 20 06 14 156 00 34 00 00 64 65 00 37 25 39 12 20 06 14 158 00 34 00 00 32 65 00 37 25 39 12 20 06 14 159 00 34 00 00 96 65 00 37 25 39 12 20 06 14 160 00 34 00 144 123 70 00 37 25 39 12 20 06 14 104 250 230 09 02 00 36 16 03 00 00 00 161 00 34 00 00 64 65 00 37 25 39 12 20 06 14 162 00 34 00 00 64 65 00 37 25 39 12 20 06 14 163 00 34 00 148 123 70 00 37 25 39 12 20 06 14 165 00 34 00 00 27 67 00 37 25 39 12 20 06 14 166 00 34 00 00 80 65 00 37 25 39 12 20 06 14 167 00 34 00 00 48 65 00 37 25 39 12 20 06 14 168 00 34 00 00 96 65 00 37 25 39 12 20 06 14 169 00 34 00 00 96 65 00 37 25 39 12 20 06 14 170 00 34 00 144 123 70 00 37 25 39 12 20 06 14 171 00 34 00 00 48 65 00 37 25 39 12 20 06 14 172 00 34 00 00 80 65 00 37 25 39 12 20 06 14 93 00 36 215 163 200 66 00 37 25 39 12 20 06 14 94 00 36 174 199 199 66 00 37 25 39 12 20 06 14 95 00 36 41 92 15 62 00 37 25 39 12 20 06 14 97 00 36 00 00 00 64 00 37 25 39 12 20 06 14 101 00 36 00 56 156 69 00 37 25 39 12 20 06 14 ;
2014.07.03  11:44:29.537;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 55 232 09 02 00 33 03 03 00 00 00 185 00 02 00 00 00 00 00 240 25 39 12 20 06 14 07 00 25 104 43 164 83 00 240 25 39 12 20 06 14 07 00 36 104 43 164 83 00 240 25 39 12 20 06 14 104 250 234 09 02 00 36 16 03 00 00 00 159 00 02 00 20 92 198 00 240 25 39 12 20 06 14 160 00 02 00 28 42 198 00 240 25 39 12 20 06 14 161 00 02 00 00 168 65 00 240 25 39 12 20 06 14 163 00 02 00 176 06 69 00 240 25 39 12 20 06 14 164 00 02 00 28 130 70 00 240 25 39 12 20 06 14 165 00 02 00 00 192 65 00 240 25 39 12 20 06 14 166 00 02 00 00 200 65 00 240 25 39 12 20 06 14 167 00 02 00 00 136 65 00 240 25 39 12 20 06 14 168 00 02 00 146 128 70 00 240 25 39 12 20 06 14 169 00 02 00 172 99 70 00 240 25 39 12 20 06 14 170 00 02 00 72 68 70 00 240 25 39 12 20 06 14 173 00 02 00 176 06 69 00 240 25 39 12 20 06 14 174 00 02 00 28 130 70 00 240 25 39 12 20 06 14 175 00 02 00 00 192 65 00 240 25 39 12 20 06 14 176 00 02 00 00 248 65 00 240 25 39 12 20 06 14 177 00 02 00 00 128 65 00 240 25 39 12 20 06 14 104 250 236 09 02 00 36 16 03 00 00 00 178 00 02 00 78 128 70 00 240 25 39 12 20 06 14 179 00 02 00 72 118 70 00 240 25 39 12 20 06 14 180 00 02 00 164 51 70 00 240 25 39 12 20 06 14 183 00 02 00 176 06 69 00 240 25 39 12 20 06 14 184 00 02 00 34 130 70 00 240 25 39 12 20 06 14 107 00 07 143 194 245 60 00 240 25 39 12 20 06 14 108 00 07 10 215 103 193 00 240 25 39 12 20 06 14 43 00 08 31 133 123 66 00 240 25 39 12 20 06 14 81 00 09 174 71 217 66 00 240 25 39 12 20 06 14 82 00 09 174 71 180 194 00 240 25 39 12 20 06 14 83 00 09 205 204 217 66 00 240 25 39 12 20 06 14 84 00 09 20 46 22 67 00 240 25 39 12 20 06 14 42 00 25 111 18 131 58 00 240 25 39 12 20 06 14 43 00 25 111 18 131 58 00 240 25 39 12 20 06 14 44 00 25 111 18 03 59 00 240 25 39 12 20 06 14 45 00 25 205 204 170 65 00 240 25 39 12 20 06 14 104 250 238 09 02 00 36 16 03 00 00 00 47 00 25 61 10 173 65 00 240 25 39 12 20 06 14 48 00 25 00 00 60 194 00 240 25 39 12 20 06 14 49 00 25 00 00 30 195 00 240 25 39 12 20 06 14 50 00 25 00 00 182 66 00 240 25 39 12 20 06 14 52 00 25 00 00 236 194 00 240 25 39 12 20 06 14 97 00 36 00 00 00 00 00 240 25 39 12 20 06 14 101 00 36 195 245 71 66 00 240 25 39 12 20 06 14 158 00 37 00 192 55 69 00 240 25 39 12 20 06 14 159 00 37 00 28 25 70 00 240 25 39 12 20 06 14 160 00 37 00 00 80 65 00 240 25 39 12 20 06 14 162 00 37 00 00 29 67 00 240 25 39 12 20 06 14 163 00 37 00 00 64 65 00 240 25 39 12 20 06 14 164 00 37 00 00 48 65 00 240 25 39 12 20 06 14 166 00 37 00 00 80 65 00 240 25 39 12 20 06 14 167 00 37 00 00 64 65 00 240 25 39 12 20 06 14 168 00 37 00 120 128 70 00 240 25 39 12 20 06 14 104 205 240 09 02 00 36 13 03 00 00 00 169 00 37 00 128 83 69 00 240 25 39 12 20 06 14 170 00 37 00 00 48 65 00 240 25 39 12 20 06 14 172 00 37 00 00 29 67 00 240 25 39 12 20 06 14 173 00 37 00 00 32 65 00 240 25 39 12 20 06 14 175 00 37 00 00 64 65 00 240 25 39 12 20 06 14 177 00 37 00 00 32 65 00 240 25 39 12 20 06 14 178 00 37 00 104 108 70 00 240 25 39 12 20 06 14 179 00 37 00 32 73 69 00 240 25 39 12 20 06 14 180 00 37 00 00 96 65 00 240 25 39 12 20 06 14 182 00 37 00 00 29 67 00 240 25 39 12 20 06 14 184 00 37 00 00 48 65 00 240 25 39 12 20 06 14 185 00 37 00 00 48 65 00 240 25 39 12 20 06 14 187 00 37 00 00 48 65 00 240 25 39 12 20 06 14 ;
2014.07.03  11:44:29.551;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 01 00 236 09 ;
2014.07.03  11:44:30.542;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 25 242 09 02 00 33 01 03 00 00 00 188 00 37 00 00 00 00 00 187 26 39 12 20 06 14 ;
2014.07.03  11:44:31.006;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;FORMAT_FC_U_TESTFR_ACT from server. Тайм-аут t3;
2014.07.03  11:44:31.006;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Отправлено: 104 04 67 00 00 00 ;
2014.07.03  11:44:31.016;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;Получено: 104 04 131 00 00 00 ;
2014.07.03  11:44:31.016;IEC104;Connect 17, 192.168.240.21:44380. Сервер. ;Состояние алгоритма;FORMAT_FC_U_TESTFR_CON from client;
